,STATE_ABBR,DATA_YEAR,HATE_CRIMES,POPULATION_SAME_AREA,TOTAL_CRIMES_SAME_AREA,STATE_POPULATION,STATE_TOTAL_CRIMES,HATE_CRIMES_100K,HATE_CRIMES_PCT_TOTAL_CRIME
270,NC,2008,124,3295330.0,359604.0,9222414.0,790789.0,1.3445503530854286,0.015680541838594114
271,NC,2009,103,2824560.0,267676.0,9380884.0,727308.0,1.0979775466789696,0.014161813152062126
272,NC,2010,94,3332852.0,276430.0,9560234.0,694889.0,0.9832395315846871,0.013527340337809349
273,NC,2011,112,3260722.0,287076.0,9651103.0,710759.0,1.160489117150651,0.015757802574430997
274,NC,2012,119,3499989.0,320463.0,9748364.0,693458.0,1.2207176506745132,0.017160375970859086
275,NC,2013,118,3784339.0,305608.0,9848917.0,646317.0,1.1981012734699663,0.018257294794969032
276,NC,2014,140,3507116.0,234419.0,9940387.0,605226.0,1.408395870301629,0.0231318548773516
277,NC,2015,161,3843697.0,260137.0,10035186.0,587857.0,1.6043549167897835,0.02738761297390352
278,NC,2016,148,3866260.0,258344.0,10156689.0,594628.0,1.4571677837137673,0.024889510752941334
279,NC,2017,166,4309081.0,257948.0,10273419.0,561581.0,1.6158204001997778,0.02955940460948643
280,ND,2008,16,232764.0,14099.0,641481.0,27610.0,2.4942282000558085,0.057950018109380656
281,ND,2009,14,285339.0,16267.0,646844.0,27432.0,2.1643549294729487,0.0510352872557597
282,ND,2010,8,264662.0,15009.0,674629.0,25650.0,1.1858369563122841,0.031189083820662766
283,ND,2011,27,321523.0,17724.0,684740.0,28446.0,3.943102491456611,0.09491668424383042
284,ND,2012,42,265946.0,15359.0,701345.0,30420.0,5.988493537417391,0.13806706114398423
285,ND,2013,51,393251.0,21920.0,723857.0,32841.0,7.045590496465462,0.15529368776833835
286,ND,2014,41,431211.0,21957.0,740040.0,33922.0,5.540241068050375,0.1208655150050115
287,ND,2015,36,435948.0,29325.0,756835.0,37459.0,4.756651053400015,0.09610507488187084
288,ND,2016,13,297154.0,20283.0,755548.0,36900.0,1.720605441348531,0.03523035230352303
289,ND,2017,15,347178.0,21605.0,755393.0,35439.0,1.9857213397529496,0.042326250740709385
290,NH,2008,45,506346.0,30265.0,1315809.0,59129.0,3.4199492479531606,0.07610478783676368
291,NH,2009,25,365203.0,22625.0,1324575.0,59952.0,1.8873978445916615,0.04170002668801708
292,NH,2010,31,363481.0,22272.0,1316807.0,60978.0,2.354179465935403,0.05083800715011971
293,NH,2011,22,343433.0,20449.0,1317807.0,68641.0,1.669440213931175,0.03205081511050247
294,NH,2012,30,356224.0,22023.0,1321617.0,67314.0,2.2699465881567806,0.04456725198324271
295,NH,2013,23,306568.0,19935.0,1322616.0,63994.0,1.7389779043955313,0.03594086945651155
296,NH,2014,15,158052.0,7628.0,1327996.0,55004.0,1.1295214744622724,0.027270743945894845
297,NH,2015,13,205174.0,12983.0,1330111.0,49737.0,0.9773620397094679,0.026137483161429116
298,NH,2016,29,354092.0,17179.0,1335015.0,43487.0,2.1722602367763657,0.06668659599420516
299,NH,2017,17,307383.0,15277.0,1342795.0,39905.0,1.2660160337207096,0.04260117779726851
300,NJ,2008,744,5479901.0,303848.0,8682661.0,427831.0,8.568801661149733,0.17390044199695676
301,NJ,2009,549,4827456.0,235754.0,8707739.0,389713.0,6.304736510821007,0.14087289877422615
302,NJ,2010,543,4476489.0,211757.0,8799593.0,394133.0,6.170739942176871,0.13777075251247675
303,NJ,2011,508,4800699.0,251991.0,8834773.0,407553.0,5.750006253697746,0.12464636501264865
304,NJ,2012,505,4328492.0,192349.0,8867749.0,389515.0,5.694793571626802,0.12964840891878363
305,NJ,2013,414,4097019.0,184841.0,8911502.0,361656.0,4.645681502399932,0.11447342225761498
306,NJ,2014,336,3908335.0,156237.0,8938844.0,333872.0,3.758875308708822,0.10063737001006373
307,NJ,2015,330,3556092.0,117165.0,8935421.0,314885.0,3.6931667797186054,0.10480016513965416
308,NJ,2016,282,3889578.0,137453.0,8978416.0,298461.0,3.1408658275580015,0.09448470654457367
309,NJ,2017,499,4180015.0,147561.0,9005644.0,301350.0,5.54096964081636,0.16558818649410983
310,NM,2008,9,619024.0,77001.0,1984356.0,164974.0,0.4535476497160792,0.005455405094136045
311,NM,2009,15,640651.0,77026.0,2009671.0,162436.0,0.7463908271552905,0.00923440616612081
312,NM,2010,24,731726.0,70005.0,2065913.0,154119.0,1.1617139734345057,0.015572382379849337
313,NM,2011,28,680183.0,73343.0,2078674.0,159437.0,1.347012566665095,0.017561795568155448
314,NM,2012,2,14957.0,1357.0,2083540.0,162293.0,0.09599047774460774,0.001232339041116992
315,NM,2013,12,580664.0,72723.0,2086895.0,171285.0,0.5750169510205353,0.0070058674139591905
316,NM,2014,13,675151.0,77631.0,2085567.0,160633.0,0.623331688696647,0.008092982139410955
317,NM,2015,13,574972.0,80405.0,2080328.0,168425.0,0.6249014578470318,0.007718569096036812
318,NM,2016,26,576958.0,91429.0,2085432.0,178866.0,1.2467440798836882,0.014536021379132982
319,NM,2017,7,561375.0,98160.0,2088070.0,181305.0,0.3352378033303481,0.0038608973828631312
320,NV,2008,94,1903438.0,182290.0,2600167.0,199660.0,3.6151524113643467,0.04708003606130422
321,NV,2009,48,1881859.0,160576.0,2643085.0,181133.0,1.8160596424254234,0.026499864740273722
322,NV,2010,68,1938708.0,139599.0,2704283.0,168394.0,2.514529729321968,0.04038148627623312
323,NV,2011,59,1767140.0,117985.0,2720028.0,156061.0,2.169095318136431,0.03780572981077912
324,NV,2012,91,2195232.0,159507.0,2754354.0,172255.0,3.303859997661884,0.05282865519143131
325,NV,2013,73,2229342.0,162752.0,2791494.0,175660.0,2.6150871182241477,0.04155755436638962
326,NV,2014,24,2269511.0,157685.0,2838281.0,167617.0,0.8455822379813698,0.014318356729925963
327,NV,2015,58,2318795.0,167637.0,2883758.0,174850.0,2.0112644681003053,0.03317128967686588
328,NV,2016,41,2366870.0,165793.0,2939254.0,172131.0,1.3949117701294274,0.02381906803539165
329,NV,2017,5,547816.0,33562.0,2998039.0,173681.0,0.1667756823710432,0.002878841093729308
330,NY,2008,605,14302930.0,703166.0,19490297.0,856165.0,3.1041086752038716,0.07066394912195663
331,NY,2009,641,13970208.0,662398.0,19541453.0,831428.0,3.280206441148465,0.07709627291840063
332,NY,2010,699,13681803.0,670746.0,19395206.0,837105.0,3.603983376098197,0.08350206963284176
333,NY,2011,545,13570919.0,662448.0,19501616.0,822545.0,2.7946401980225635,0.06625777313095332
334,NY,2012,720,13813270.0,652385.0,19576125.0,831654.0,3.6779495431297056,0.08657446486158907
335,NY,2013,615,13745387.0,641689.0,19695680.0,795938.0,3.1225121447952042,0.07726732484188467
336,NY,2014,545,12860146.0,568895.0,19748858.0,755284.0,2.7596532417216224,0.07215828747861731
337,NY,2015,500,13080777.0,555294.0,19747183.0,710577.0,2.5320067171099794,0.07036535097533413
338,NY,2016,595,13542175.0,558033.0,19836286.0,685824.0,2.999553444631722,0.08675695222097797
339,NY,2017,554,13064831.0,533459.0,19849399.0,673010.0,2.791016493748753,0.08231675606603171
340,OH,2008,355,4250593.0,458519.0,11485910.0,827427.0,3.0907433542488145,0.042904087007071316
341,OH,2009,303,4613688.0,450468.0,11542645.0,794667.0,2.625048245007968,0.0381291786370895
342,OH,2010,247,4133078.0,416637.0,11537968.0,793230.0,2.140758234032197,0.031138509637809966
343,OH,2011,250,4019557.0,417648.0,11541007.0,799446.0,2.166188790978118,0.0312716556215179
344,OH,2012,264,4493193.0,431178.0,11553031.0,779252.0,2.2851146162422658,0.03387864259572
345,OH,2013,341,4952168.0,420604.0,11572005.0,713207.0,2.9467667876050867,0.04781220599349137
346,OH,2014,421,4762815.0,382412.0,11596998.0,680325.0,3.630249828446982,0.0618821886598317
347,OH,2015,416,4725818.0,366937.0,11605090.0,644305.0,3.584633983881211,0.06456569481844779
348,OH,2016,471,5029789.0,399226.0,11622554.0,640186.0,4.052465576843093,0.07357236803054112
349,OH,2017,386,5357220.0,381982.0,11658609.0,600208.0,3.310858096364669,0.06431103883986884
350,OK,2008,54,1290885.0,168112.0,3642361.0,273690.0,1.4825548593343714,0.019730351857941468
351,OK,2009,60,1703798.0,191491.0,3687050.0,284170.0,1.6273172319333884,0.021114121828482952
352,OK,2010,49,1415017.0,156752.0,3760184.0,278061.0,1.3031277192818222,0.017622032575585932
353,OK,2011,30,910774.0,99755.0,3784163.0,273556.0,0.7927776895445571,0.010966675927415228
354,OK,2012,21,151233.0,8859.0,3815780.0,281003.0,0.5503461939629642,0.007473229823169148
355,OK,2013,43,1120238.0,101987.0,3853118.0,270855.0,1.1159793185674562,0.0158756530246811
356,OK,2014,31,978267.0,84779.0,3879610.0,251745.0,0.7990493889849752,0.012314047945341517
357,OK,2015,37,1321511.0,100915.0,3907414.0,245606.0,0.9469178336362617,0.015064778547755347
358,OK,2016,35,1452680.0,138289.0,3921207.0,254655.0,0.8925823094776686,0.013744085134790206
359,OK,2017,28,508435.0,31436.0,3930864.0,244789.0,0.7123115935834973,0.01143842247813423
360,OR,2008,191,1046478.0,180892.0,3790060.0,261409.0,5.039498055439756,0.07306557922642296
361,OR,2009,131,1821508.0,154767.0,3825657.0,240702.0,3.424248436281663,0.054424142715889356
362,OR,2010,134,1995413.0,161454.0,3838332.0,243982.0,3.491099779800184,0.05492208441606348
363,OR,2011,130,2069528.0,166417.0,3868229.0,254407.0,3.360711064417334,0.05109922289874099
364,OR,2012,52,1437766.0,123741.0,3899801.0,263472.0,1.3334013709930328,0.019736442582133966
365,OR,2013,68,1634181.0,129531.0,3928068.0,260511.0,1.7311309274686693,0.02610254461423894
366,OR,2014,66,804467.0,65803.0,3971202.0,257396.0,1.6619653193164186,0.025641424109154765
367,OR,2015,83,1549236.0,66191.0,4024634.0,250755.0,2.062299329578789,0.033100037885585534
368,OR,2016,107,2116058.0,162360.0,4085989.0,255328.0,2.618705043014066,0.04190688056147387
369,OR,2017,148,2153776.0,163365.0,4142776.0,260086.0,3.572483764509595,0.05690425474650693
370,PA,2008,70,2751399.0,250407.0,12448279.0,653828.0,0.5623267280561434,0.010706179606869084
371,PA,2009,36,2639991.0,226872.0,12604767.0,604722.0,0.2856062313567557,0.005953148719576929
372,PA,2010,57,2670645.0,232832.0,12717722.0,601408.0,0.4481934736425281,0.009477758859210386
373,PA,2011,19,619191.0,48718.0,12743948.0,614858.0,0.14909037607498085,0.003090144391062652
374,PA,2012,38,2552062.0,215934.0,12764475.0,600254.0,0.29770123722283914,0.006330653356745645
375,PA,2013,56,2720145.0,206779.0,12781296.0,570863.0,0.43814023241461586,0.009809709159640755
376,PA,2014,54,2635958.0,201738.0,12793767.0,536194.0,0.4220805334347577,0.010070981771522993
377,PA,2015,56,2491013.0,185599.0,12791904.0,506048.0,0.43777689388538255,0.011066143923106108
378,PA,2016,68,2512352.0,183567.0,12787085.0,487010.0,0.5317865643342482,0.013962752304880803
379,PA,2017,75,2508320.0,169965.0,12805537.0,464039.0,0.5856841458503458,0.01616243462295195
380,RI,2008,35,600639.0,45620.0,1050788.0,62650.0,3.3308336220055805,0.055865921787709494
381,RI,2009,35,603590.0,42445.0,1053209.0,58027.0,3.3231770712175837,0.0603167490995571
382,RI,2010,20,417074.0,32362.0,1052528.0,56867.0,1.9001869783986745,0.035169782123199746
383,RI,2011,25,347919.0,30132.0,1050646.0,58725.0,2.379488429023667,0.04257130693912303
384,RI,2012,12,431689.0,32721.0,1050304.0,56917.0,1.1425263542745718,0.021083331869213063
385,RI,2013,7,361839.0,29011.0,1053354.0,54366.0,0.6645439235052983,0.012875694367803406
386,RI,2014,5,286815.0,21369.0,1054907.0,48443.0,0.4739754310095582,0.010321408665854716
387,RI,2015,18,400142.0,25181.0,1055607.0,42813.0,1.7051800528037422,0.04204330460374185
388,RI,2016,12,396144.0,22723.0,1057566.0,40489.0,1.1346809560821738,0.029637679369705353
389,RI,2017,11,291814.0,16993.0,1059639.0,39712.0,1.0380893870459658,0.027699435938759065
390,SC,2008,154,2287930.0,242896.0,4479800.0,413712.0,3.4376534666726193,0.03722396256332908
391,SC,2009,109,2066046.0,192522.0,4561242.0,388250.0,2.389699998377635,0.02807469414037347
392,SC,2010,109,2185135.0,213320.0,4637106.0,390953.0,2.3506040189721777,0.027880589226838007
393,SC,2011,124,2302474.0,225831.0,4673348.0,395331.0,2.6533440265950663,0.03136612104793199
394,SC,2012,104,2644880.0,232090.0,4723417.0,389385.0,2.201795860920177,0.02670878436508854
395,SC,2013,52,1696828.0,135220.0,4771929.0,371537.0,1.0897060706477402,0.013995914269642055
396,SC,2014,53,1876279.0,149239.0,4829160.0,361279.0,1.0974993580664132,0.014670102607679937
397,SC,2015,55,2204316.0,174326.0,4894834.0,350805.0,1.1236336104554312,0.015678225794957312
398,SC,2016,30,1413428.0,99914.0,4959822.0,348883.0,0.6048604163617163,0.008598871254833282
399,SC,2017,88,2040499.0,154317.0,5024369.0,347260.0,1.7514637161402755,0.025341242872775442
400,SD,2008,44,319359.0,19879.0,804194.0,30091.0,5.471316622605988,0.14622312319298128
401,SD,2009,42,328328.0,21378.0,812383.0,30617.0,5.169975245666145,0.1371786915765751
402,SD,2010,51,316203.0,21857.0,816598.0,32656.0,6.245423084553233,0.1561734443900049
403,SD,2011,22,316095.0,20852.0,823593.0,32845.0,2.671222314905542,0.06698127568884153
404,SD,2012,30,290666.0,22003.0,834047.0,37586.0,3.5969195980562247,0.07981695312084287
405,SD,2013,21,351136.0,22107.0,845510.0,35429.0,2.4837080578585704,0.05927347653052584
406,SD,2014,18,391274.0,23444.0,853304.0,34963.0,2.109447512258234,0.05148299631038526
407,SD,2015,16,166393.0,10633.0,857919.0,36869.0,1.8649779291518196,0.04339689169763216
408,SD,2016,18,380811.0,24149.0,861542.0,38176.0,2.0892771333260596,0.04715004191114837
409,SD,2017,15,302293.0,15545.0,869666.0,36542.0,1.724800095668912,0.041048656340649116
410,TN,2008,270,3697568.0,434880.0,6214888.0,548370.0,4.3444065283236,0.049236829148202856
411,TN,2009,171,3457632.0,373016.0,6296254.0,517487.0,2.715900597402837,0.03304430835943705
412,TN,2010,147,3255933.0,339562.0,6357436.0,505782.0,2.3122529271234504,0.029063905002550506
413,TN,2011,148,3520874.0,353730.0,6399787.0,501843.0,2.3125769654521315,0.029491295086311854
414,TN,2012,321,3981439.0,375697.0,6454914.0,478287.0,4.972955487865525,0.06711451492513909
415,TN,2013,205,2852829.0,304758.0,6497269.0,454534.0,3.1551718114179974,0.04510113654864103
416,TN,2014,198,3262076.0,309283.0,6547779.0,442899.0,3.023926128233711,0.04470545203308204
417,TN,2015,221,3471571.0,313317.0,6595056.0,433840.0,3.350995048412023,0.050940438871473356
418,TN,2016,149,3657735.0,323497.0,6649404.0,425951.0,2.240802333562527,0.034980549405917584
419,TN,2017,136,3574992.0,328829.0,6715984.0,439684.0,2.0250197141625113,0.03093130521010544
420,TX,2008,247,11826887.0,1342342.0,24326974.0,2069630.0,1.0153338430007777,0.011934500369631286
421,TX,2009,165,11711915.0,1292966.0,24782302.0,2117848.0,0.6657977132229281,0.0077909273942228146
422,TX,2010,174,12043186.0,1272792.0,25253466.0,2021251.0,0.6890143317356913,0.008608530063807018
423,TX,2011,153,9821092.0,994438.0,25631778.0,1895391.0,0.5969152822718735,0.008072213068438121
424,TX,2012,175,11148347.0,1037146.0,26060796.0,1863831.0,0.6715067337160385,0.009389263296940549
425,TX,2013,142,11777111.0,1096086.0,26505637.0,1837292.0,0.5357350966513273,0.007728766031746723
426,TX,2014,158,12363603.0,1069156.0,26979078.0,1740569.0,0.5856389903316933,0.009077491326112323
427,TX,2015,191,10846323.0,889152.0,27429639.0,1675194.0,0.6963270643117104,0.011401664523631293
428,TX,2016,179,11443153.0,931716.0,27904862.0,1664373.0,0.6414652758361606,0.01075480075680151
429,TX,2017,187,11894689.0,908036.0,28304596.0,1578206.0,0.6606700904687,0.011848896785337276
430,UT,2008,40,900262.0,61742.0,2736424.0,191223.0,1.4617617737602069,0.02091798580714663
431,UT,2009,49,1350100.0,110699.0,2784572.0,189838.0,1.7596959245442387,0.025811481368324573
432,UT,2010,63,1570562.0,128326.0,2775479.0,182840.0,2.2698784606188696,0.03445635528330781
433,UT,2011,69,1475190.0,114569.0,2814347.0,174007.0,2.4517232594274976,0.03965357715494204
434,UT,2012,102,1550985.0,117971.0,2854871.0,178787.0,3.572840944477001,0.057051127878425166
435,UT,2013,76,1453536.0,122486.0,2902787.0,183544.0,2.618173500156918,0.04140696508739049
436,UT,2014,55,1187443.0,110153.0,2944498.0,177702.0,1.8678905538397377,0.030950692732777348
437,UT,2015,47,969460.0,98691.0,2990632.0,186970.0,1.5715741689382043,0.02513772262929882
438,UT,2016,67,1519766.0,128280.0,3044321.0,188791.0,2.200819164601893,0.035488979877218725
439,UT,2017,58,1284062.0,108668.0,3101833.0,180110.0,1.8698621105649467,0.032202542890455835
440,VA,2008,267,5267667.0,328784.0,7769089.0,415000.0,3.4366963745684984,0.06433734939759037
441,VA,2009,150,5680286.0,335499.0,7882590.0,407594.0,1.9029278447819815,0.036801326810502605
442,VA,2010,175,4927691.0,281475.0,8023953.0,393239.0,2.18096990348772,0.04450219840860138
443,VA,2011,147,5081662.0,276593.0,8104384.0,382997.0,1.81383310563764,0.0383815016827808
444,VA,2012,138,4945233.0,251108.0,8186628.0,373795.0,1.6856757141035357,0.03691863187041025
445,VA,2013,123,5053077.0,255280.0,8270345.0,360424.0,1.487241463324686,0.03412647326482143
446,VA,2014,123,5428928.0,246302.0,8328098.0,341252.0,1.4769278651620095,0.036043744798565286
447,VA,2015,158,5197755.0,234948.0,8367587.0,333205.0,1.8882385089034628,0.047418256028571
448,VA,2016,127,5292243.0,230950.0,8414380.0,333953.0,1.5093209481863192,0.038029303524747496
449,VA,2017,188,6010293.0,247722.0,8470020.0,322162.0,2.2195933421644813,0.058355734071678225
450,VT,2008,22,137955.0,10977.0,621270.0,32747.0,3.5411334846363096,0.06718172657037286
451,VT,2009,24,183922.0,10505.0,621760.0,30934.0,3.8600102933607823,0.07758453481606
452,VT,2010,17,120595.0,8807.0,625909.0,29194.0,2.716049777204035,0.05823114338562718
453,VT,2011,9,115372.0,6760.0,626592.0,31160.0,1.4363413513099432,0.028883183568677792
454,VT,2012,14,96384.0,7217.0,625953.0,32270.0,2.2365896481045704,0.04338394793926247
455,VT,2013,13,171373.0,9434.0,626855.0,28612.0,2.0738448285488666,0.04543548161610513
456,VT,2014,15,124996.0,5863.0,626767.0,20120.0,2.3932338492613683,0.07455268389662027
457,VT,2015,8,63284.0,4837.0,626088.0,18902.0,1.2777756481516975,0.04232356364405883
458,VT,2016,25,166719.0,8399.0,623354.0,20303.0,4.0105622166537795,0.1231345121410629
459,VT,2017,34,178255.0,10149.0,623657.0,18991.0,5.4517146444279465,0.17903217313464273
460,WA,2008,240,1931940.0,396891.0,6549224.0,522062.0,3.664556289416884,0.04597155127168804
461,WA,2009,208,2888820.0,364922.0,6664195.0,514413.0,3.1211571690204147,0.040434436921306424
462,WA,2010,232,4148394.0,363735.0,6742950.0,521357.0,3.4406305845364415,0.04449925866536749
463,WA,2011,213,4367555.0,367508.0,6823267.0,509889.0,3.12167177394641,0.04177379782658579
464,WA,2012,274,4853082.0,399262.0,6895318.0,530584.0,3.9737108571352326,0.05164121043981726
465,WA,2013,294,5203917.0,431471.0,6973742.0,539627.0,4.215814121027133,0.05448207743496897
466,WA,2014,304,4795943.0,420376.0,7063166.0,543876.0,4.304018905969363,0.05589509373460127
467,WA,2015,275,5414083.0,439113.0,7160290.0,520720.0,3.840626566801065,0.05281149178061146
468,WA,2016,395,5315380.0,435943.0,7280934.0,533216.0,5.425128149767598,0.0740787973354138
469,WA,2017,511,5202182.0,413768.0,7405743.0,493734.0,6.900050406826162,0.10349702471371224
470,WI,2008,95,1711857.0,156229.0,5627967.0,327275.0,1.6879985259330765,0.02902757619738752
471,WI,2009,54,1359255.0,125406.0,5654774.0,310917.0,0.954945325843261,0.017367979235615935
472,WI,2010,93,1727019.0,142314.0,5691659.0,300405.0,1.6339699901206308,0.030958206421331205
473,WI,2011,79,1614537.0,134378.0,5709843.0,294780.0,1.3835756955138696,0.026799647194517946
474,WI,2012,69,1514859.0,129669.0,5724554.0,298545.0,1.2053340749340473,0.02311209365422298
475,WI,2013,50,1491156.0,118761.0,5742953.0,268160.0,0.870632233974403,0.01864558472553699
476,WI,2014,52,1398451.0,112846.0,5759432.0,258386.0,0.9028668104771442,0.02012492936923827
477,WI,2015,43,1504804.0,112583.0,5767891.0,246375.0,0.7455064598134743,0.017453069507864027
478,WI,2016,39,1415708.0,107653.0,5772917.0,242089.0,0.6755683478560318,0.016109777808987605
479,WI,2017,47,1514969.0,112442.0,5795483.0,228730.0,0.8109764104217025,0.020548244655270408
480,WV,2008,46,499471.0,36989.0,1814468.0,97319.0,2.535178355308553,0.047267234558513754
481,WV,2009,25,549996.0,34189.0,1819777.0,98355.0,1.3737947012188858,0.025418128209038687
482,WV,2010,33,508604.0,30870.0,1854368.0,88492.0,1.7795820462820757,0.0372915065768657
483,WV,2011,19,329042.0,19668.0,1854908.0,83776.0,1.0243095614445568,0.022679526355996946
484,WV,2012,27,376208.0,23179.0,1856680.0,95293.0,1.4542085873710062,0.028333665641757527
485,WV,2013,58,326023.0,21818.0,1853595.0,85731.0,3.1290546208853605,0.06765347423919002
486,WV,2014,29,376898.0,19166.0,1848751.0,82604.0,1.5686266025008235,0.03510725872839088
487,WV,2015,41,363094.0,16542.0,1841053.0,84000.0,2.22698640397642,0.04880952380952381
488,WV,2016,41,539758.0,34528.0,1828637.0,81436.0,2.2421070994407306,0.05034628419863451
489,WV,2017,38,485961.0,25458.0,1815857.0,73847.0,2.092675799911557,0.051457743713353286
490,WY,2008,6,174054.0,14201.0,532668.0,30470.0,1.1264051904751178,0.019691499835904167
491,WY,2009,8,59963.0,4438.0,544270.0,29746.0,1.4698587098315175,0.02689437235258522
492,WY,2010,2,32060.0,1093.0,564554.0,28926.0,0.3542619483698637,0.006914194842010648
493,WY,2011,2,23316.0,1739.0,567356.0,27059.0,0.3525123555580623,0.00739125614398167
494,WY,2012,2,19630.0,760.0,576626.0,27704.0,0.34684526885711014,0.007219174126479931
495,WY,2013,1,31884.0,2130.0,583223.0,26875.0,0.1714610020523882,0.0037209302325581397
496,WY,2015,2,32502.0,1624.0,586555.0,23653.0,0.3409739922087443,0.008455587029129498
497,WY,2016,3,33218.0,1541.0,584910.0,24394.0,0.5128994204236549,0.012298106091661884
498,WY,2017,4,32632.0,1900.0,579315.0,22632.0,0.6904706420513883,0.017674089784376106
