,ORI,DATA_YEAR,POPULATION
36322,WI0350200,2015,3248
36323,WI0350200,2014,3298
36324,WI0350200,2013,3321
36325,WI0350200,2012,3390
36326,WI0350200,2011,3412
36327,WI0350200,2010,3397
36328,WI0350200,2009,3684
36329,WI0350200,2008,3647
36330,WI0360000,2017,29005
36331,WI0360000,2016,28963
36332,WI0360000,2015,28222
36333,WI0360000,2014,28439
36334,WI0360000,2013,28488
36335,WI0360000,2012,28583
36336,WI0360000,2011,28802
36337,WI0360000,2010,28676
36338,WI0360000,2009,28559
36339,WI0360000,2008,29123
36340,WI0370300,2017,38832
36341,WI0370300,2016,39091
36342,WI0370300,2015,39351
36343,WI0370300,2014,39359
36344,WI0370300,2013,39176
36345,WI0370300,2012,39313
36346,WI0370300,2011,39276
36347,WI0370300,2010,39106
36348,WI0370300,2009,37459
36349,WI0370300,2008,37981
36350,WI0450200,2017,15969
36351,WI0450200,2016,15928
36352,WI0450200,2015,15878
36353,WI0450200,2014,15786
36354,WI0450200,2013,15766
36355,WI0450200,2012,15601
36356,WI0450200,2011,15529
36357,WI0450200,2010,15462
36358,WI0450200,2009,15695
36359,WI0450200,2008,15519
36360,WI0450500,2017,3441
36361,WI0450500,2016,3437
36362,WI0450500,2015,3439
36363,WI0450500,2014,3432
36364,WI0450500,2013,3441
36365,WI0450500,2012,3481
36366,WI0450500,2011,3466
36367,WI0450500,2010,3451
36368,WI0450500,2009,3490
36369,WI0450500,2008,3446
36370,WI0650500,2017,14538
36371,WI0650500,2016,14752
36372,WI0650500,2015,15205
36373,WI0650500,2014,14820
36374,WI0650500,2013,14541
36375,WI0650500,2012,14807
36376,WI0650500,2011,14453
36377,WI0650500,2010,14390
36378,WI0650500,2009,14380
36379,WI0650500,2008,14122
36380,WV0200400,2017,6645
36381,WV0200400,2016,6729
36382,WV0200400,2015,6812
36383,WV0200400,2014,7139
36384,WV0200400,2013,7137
36385,WV0200400,2012,7163
36386,WV0200400,2011,7187
36387,WV0200400,2010,7178
36388,WV0200400,2009,6770
36389,WV0200400,2008,6773
36390,WV0310600,2017,0
36391,WV0310600,2016,0
36392,WV0310600,2015,0
36393,WV0310600,2014,0
36394,WV0310600,2013,0
36395,WV0310600,2012,0
36396,WV0310600,2011,0
36397,WV0310600,2010,0
36398,WV0310600,2009,0
36399,WV0310600,2008,0
36400,WV0410000,2017,56058
36401,WV0410000,2016,56975
36402,WV0410000,2015,57824
36403,WV0410000,2014,58135
36404,WV0410000,2013,58494
36405,WV0410000,2012,58520
36406,WV0410000,2011,58394
36407,WV0410000,2010,58320
36408,WV0410000,2009,59970
36409,WV0410000,2008,59653
36410,WV0500100,2017,1365
36411,WV0500100,2016,1377
36412,WV0500100,2015,1383
36413,WV0500100,2015,1383
36414,WV0500100,2014,1403
36415,WV0500100,2013,1402
36416,WV0500100,2013,1402
36417,WV0500100,2012,1436
36418,WV0500100,2012,1436
36419,WV0500100,2011,1452
36420,WV0540100,2017,30475
36421,WV0540100,2016,30913
36422,WV0540100,2015,30885
36423,WV0540100,2014,31139
36424,WV0540100,2013,31207
36425,WV0540100,2012,31558
36426,WV0540100,2011,31532
36427,WV0540100,2010,31492
36428,WV0540100,2009,31419
36429,WV0540100,2008,31410
36430,WY0140000,2017,833
36431,WY0140000,2016,890
36432,WY0140000,2015,864
36433,WY0140000,2014,912
36434,WY0140000,2013,902
36435,WY0140000,2012,933
36436,WY0140000,2011,924
36437,WY0140000,2010,917
36438,WY0140000,2009,979
36439,WY0140000,2008,945
36440,AL0011100,2017,9207
36441,AL0011100,2016,9188
36442,AL0011100,2015,9044
36443,AL0011100,2014,8847
36444,AL0011100,2013,8633
36445,AL0011100,2012,8421
36446,AL0011100,2011,8420
36447,AL0011100,2010,8380
36448,AL0011100,2009,6953
36449,AL0011100,2008,6945
36450,AL0011300,2017,12362
36451,AL0011300,2016,12439
36452,AL0011300,2015,12469
36453,AL0011300,2014,12387
36454,AL0011300,2013,12452
36455,AL0011300,2012,12407
36456,AL0011300,2011,12408
36457,AL0011300,2010,12349
36458,AL0011300,2009,9666
36459,AL0011300,2008,9426
36460,AL0011900,2017,15472
36461,AL0011900,2016,15632
36462,AL0011900,2015,15745
36463,AL0011900,2014,15809
36464,AL0011900,2013,15956
36465,AL0011900,2012,16181
36466,AL0011900,2011,16183
36467,AL0011900,2010,16105
36468,AL0011900,2009,15692
36469,AL0011900,2008,15708
36470,AL0012200,2017,4334
36471,AL0012200,2016,4377
36472,AL0012200,2015,4414
36473,AL0012200,2014,4430
36474,AL0012200,2013,4481
36475,AL0012200,2012,4543
36476,AL0012200,2011,4544
36477,AL0012200,2010,4522
36478,AL0012200,2009,4704
36479,AL0012200,2008,4722
36480,AL0020500,2017,13999
36481,AL0020500,2016,13967
36482,AL0020500,2015,13778
36483,AL0020500,2014,13735
36484,AL0020500,2013,13505
36485,AL0020500,2012,13470
36486,AL0020500,2011,13470
36487,AL0020500,2010,13405
36488,AL0020500,2009,13019
36489,AL0020500,2008,12893
36490,AL0020800,2017,1500
36491,AL0020800,2016,1508
36492,AL0020800,2015,1557
36493,AL0020800,2014,1552
36494,AL0020800,2013,1561
36495,AL0020800,2012,1575
36496,AL0020800,2011,1582
36497,AL0020800,2010,1574
36498,AL0020800,2009,812
36499,AL0020800,2008,817
36500,AL0030100,2017,199099
36501,AL0030100,2016,199565
36502,AL0030100,2015,199139
36503,AL0030100,2014,200194
36504,AL0030100,2013,205087
36505,AL0030100,2012,209018
36506,AL0030100,2011,206754
36507,AL0030100,2010,205764
36508,AL0030100,2009,202818
36509,AL0030100,2008,204398
36510,AL0040100,2017,35858
36511,AL0040100,2016,35698
36512,AL0040100,2015,35637
36513,AL0040100,2014,35530
36514,AL0040100,2013,35154
36515,AL0040100,2012,34525
36516,AL0040100,2011,34123
36517,AL0040100,2010,33960
36518,AL0040100,2009,33279
36519,AL0040100,2008,32849
36520,AL0050300,2017,18032
36521,AL0050300,2016,17639
36522,AL0050300,2015,16644
36523,AL0050300,2014,16101
36524,AL0050300,2013,15615
36525,AL0050300,2012,15049
36526,AL0050300,2011,14688
36527,AL0050300,2010,14618
36528,AL0050300,2009,14566
36529,AL0050300,2008,14157
36530,AL0051200,2017,6073
36531,AL0051200,2016,5932
36532,AL0051200,2015,5874
36533,AL0051200,2014,5791
36534,AL0051200,2013,5674
36535,AL0051200,2012,5598
36536,AL0051200,2011,5467
36537,AL0051200,2010,5441
36538,AL0051200,2009,6563
36539,AL0051200,2008,6589
36540,AL0100100,2017,7724
36541,AL0100100,2016,7788
36542,AL0100100,2015,7845
36543,AL0100100,2014,7863
36544,AL0100100,2013,7820
36545,AL0100100,2012,8047
36546,AL0100100,2011,8174
36547,AL0100100,2010,8135
36548,AL0100100,2009,6999
36549,AL0100100,2008,6974
36550,AL0110200,2017,12573
36551,AL0110200,2016,12150
36552,AL0110200,2015,12173
36553,AL0110200,2014,12462
36554,AL0110200,2013,12385
36555,AL0110200,2012,12532
36556,AL0110200,2011,12608
36557,AL0110200,2010,12548
36558,AL0110200,2009,10276
36559,AL0110200,2008,9881
36560,AL0110300,2017,4633
36561,AL0110300,2016,4684
36562,AL0110300,2015,4703
36563,AL0110300,2014,4750
36564,AL0110300,2013,4777
36565,AL0110300,2012,4865
36566,AL0110300,2011,4901
36567,AL0110300,2010,4878
36568,AL0110300,2009,4952
36569,AL0110300,2008,4962
36570,AL0110400,2017,3081
36571,AL0110400,2016,3101
36572,AL0110400,2015,3090
36573,AL0110400,2014,3118
36574,AL0110400,2013,3079
36575,AL0110400,2012,3017
36576,AL0110400,2011,3053
36577,AL0110400,2010,3038
36578,AL0110400,2009,2738
36579,AL0110400,2008,2686
36580,AL0110500,2017,21084
36581,AL0110500,2016,21234
36582,AL0110500,2015,21113
36583,AL0110500,2014,21208
36584,AL0110500,2013,21261
36585,AL0110500,2012,21306
36586,AL0110500,2011,21451
36587,AL0110500,2010,21348
36588,AL0110500,2009,20808
36589,AL0110500,2008,20511
36590,AL0130100,2017,3566
36591,AL0130100,2016,3586
36592,AL0130100,2015,3622
36593,AL0130100,2014,3662
36594,AL0130100,2013,3603
36595,AL0130100,2012,3512
36596,AL0130100,2011,3506
36597,AL0130100,2010,3489
36598,AL0130100,2009,3522
36599,AL0130100,2008,3491
36600,AL0140000,2017,29596
36601,AL0140000,2016,29528
36602,AL0140000,2015,29704
36603,AL0140000,2014,29779
36604,AL0140000,2013,29748
36605,AL0140000,2012,29947
36606,AL0140000,2011,29799
36607,AL0140000,2010,29655
36608,AL0140000,2009,27876
36609,AL0140000,2008,28146
36610,AL0140100,2017,8882
36611,AL0140100,2016,8888
36612,AL0140100,2015,8751
36613,AL0140100,2014,8773
36614,AL0140100,2013,8682
36615,AL0140100,2012,8701
36616,AL0140100,2011,8660
36617,AL0140100,2010,8619
36618,AL0140100,2009,8943
36619,AL0140100,2008,8849
36620,AL0160100,2017,4858
36621,AL0160100,2016,4920
36622,AL0160100,2015,4979
36623,AL0160100,2014,5074
36624,AL0160100,2013,5038
36625,AL0160100,2012,5217
36626,AL0160100,2011,5253
36627,AL0160100,2010,5228
36628,AL0160100,2009,5069
36629,AL0160100,2008,5091
36630,AL0180100,2017,3472
36631,AL0180100,2016,3501
36632,AL0180100,2015,3525
36633,AL0180100,2014,3514
36634,AL0180100,2013,3449
36635,AL0180100,2012,3463
36636,AL0180100,2011,3497
36637,AL0180100,2010,3480
36638,AL0180100,2009,3583
36639,AL0180100,2008,3543
36640,AL0190100,2017,3884
36641,AL0190100,2016,3894
36642,AL0190100,2015,3879
36643,AL0190100,2014,3899
36644,AL0190100,2013,3955
36645,AL0190100,2012,3998
36646,AL0190100,2011,3959
36647,AL0190100,2010,3940
36648,AL0190100,2009,4163
36649,AL0190100,2008,4124
36650,AL0200100,2017,9022
36651,AL0200100,2016,9121
36652,AL0200100,2015,9170
36653,AL0200100,2014,9123
36654,AL0200100,2013,9012
36655,AL0200100,2012,9090
36656,AL0200100,2011,9083
36657,AL0200100,2010,9039
36658,AL0200100,2009,9072
36659,AL0200100,2008,9118
36660,AL0200200,2017,8407
36661,AL0200200,2016,8450
36662,AL0200200,2015,8513
36663,AL0200200,2014,8574
36664,AL0200200,2013,8398
36665,AL0200200,2012,8469
36666,AL0200200,2011,8464
36667,AL0200200,2010,8423
36668,AL0200200,2009,8346
36669,AL0200200,2008,8275
36670,AL0220000,2017,9091
36671,AL0220000,2016,9186
36672,AL0220000,2015,9334
36673,AL0220000,2014,8923
36674,AL0220000,2013,8954
36675,AL0220000,2012,8928
36676,AL0220000,2011,9634
36677,AL0220000,2010,9587
36678,AL0220000,2009,8848
36679,AL0220000,2008,8859
36680,AL0250000,2017,63803
36681,AL0250000,2016,63320
36682,AL0250000,2015,62851
36683,AL0250000,2014,62610
36684,AL0250000,2013,62328
36685,AL0250000,2012,62975
36686,AL0250000,2011,62924
36687,AL0250000,2010,62622
36688,AL0250000,2009,63205
36689,AL0250000,2008,62642
36690,AL0280100,2017,14098
36691,AL0280100,2016,14156
36692,AL0280100,2015,14128
36693,AL0280100,2014,14142
36694,AL0280100,2013,14103
36695,AL0280100,2012,14219
36696,AL0280100,2011,14079
36697,AL0280100,2010,14012
36698,AL0280100,2009,14189
36699,AL0280100,2008,14040
36700,AL0281100,2017,1017
36701,AL0281100,2016,1024
36702,AL0281100,2015,1026
36703,AL0281100,2014,1029
36704,AL0281100,2013,1025
36705,AL0281100,2012,1025
36706,AL0281100,2011,1023
36707,AL0281100,2010,1018
36708,AL0281100,2009,1066
36709,AL0281100,2008,1057
36710,AL0370100,2017,2590
36711,AL0370100,2016,2608
36712,AL0370100,2015,2610
36713,AL0370100,2014,2643
36714,AL0370100,2013,2645
36715,AL0370100,2012,2715
36716,AL0370100,2011,2701
36717,AL0370100,2010,2688
36718,AL0370100,2009,2932
36719,AL0370100,2008,2939
36720,AL0420200,2017,1064
36721,AL0420200,2016,1058
36722,AL0420200,2015,1070
36723,AL0420200,2014,1075
36724,AL0420200,2013,1080
36725,AL0420200,2012,1098
36726,AL0420200,2011,1105
36727,AL0420200,2010,1100
36728,AL0420200,2009,1208
36729,AL0420200,2008,1206
36730,AL0470000,2017,116698
36731,AL0470000,2016,115590
36732,AL0470000,2015,116032
36733,AL0470000,2014,115639
36734,AL0470000,2013,114778
36735,AL0470000,2012,113340
36736,AL0470000,2011,111648
36737,AL0470000,2010,111114
36738,AL0470000,2009,103854
36739,AL0470000,2008,101618
36740,AL0480000,2017,9912
36741,AL0480000,2016,10067
36742,AL0480000,2015,10105
36743,AL0480000,2014,10027
36744,AL0480000,2013,10170
36745,AL0480000,2012,10486
36746,AL0480000,2011,11345
36747,AL0480000,2010,11291
36748,AL0480000,2009,11323
36749,AL0480000,2008,11437
36750,AL0500200,2017,8476
36751,AL0500200,2016,8421
36752,AL0500200,2015,8395
36753,AL0500200,2014,8404
36754,AL0500200,2013,8388
36755,AL0500200,2012,8327
36756,AL0500200,2011,8236
36757,AL0500200,2010,8197
36758,AL0500200,2009,8510
36759,AL0500200,2008,8351
36760,AL0500600,2017,764
36761,AL0500600,2016,761
36762,AL0500600,2015,760
36763,AL0500600,2014,756
36764,AL0500600,2013,762
36765,AL0500600,2012,757
36766,AL0500600,2011,748
36767,AL0500600,2010,744
36768,AL0500600,2009,601
36769,AL0500600,2008,583
36770,AL0560100,2017,5970
36771,AL0560100,2016,5993
36772,AL0560100,2015,5943
36773,AL0560100,2014,6029
36774,AL0560100,2013,5997
36775,AL0560100,2012,6065
36776,AL0560100,2011,6103
36777,AL0560100,2010,6074
36778,AL0560100,2009,6701
36779,AL0560100,2008,6618
36780,AL0570100,2017,37841
36781,AL0570100,2016,38521
36782,AL0570100,2015,38723
36783,AL0570100,2014,38673
36784,AL0570100,2013,37266
36785,AL0570100,2012,33940
36786,AL0570100,2011,32980
36787,AL0570100,2010,32822
36788,AL0570100,2009,31438
36789,AL0570100,2008,30952
36790,AL0590600,2017,23310
36791,AL0590600,2016,23162
36792,AL0590600,2015,22997
36793,AL0590600,2014,22501
36794,AL0590600,2013,22199
36795,AL0590600,2012,21756
36796,AL0590600,2011,21455
36797,AL0590600,2010,21352
36798,AL0590600,2009,22172
36799,AL0590600,2008,21532
36800,AL0610100,2017,12493
36801,AL0610100,2016,12623
36802,AL0610100,2015,12672
36803,AL0610100,2014,12722
36804,AL0610100,2013,12762
36805,AL0610100,2012,12729
36806,AL0610100,2011,12810
36807,AL0610100,2010,12749
36808,AL0610100,2009,12844
36809,AL0610100,2008,12876
36810,AL0610400,2017,6531
36811,AL0610400,2016,6579
36812,AL0610400,2015,6485
36813,AL0610400,2014,6345
36814,AL0610400,2013,6365
36815,AL0610400,2012,6242
36816,AL0610400,2011,6296
36817,AL0610400,2010,6266
36818,AL0610400,2009,5963
36819,AL0610400,2008,5601
36820,AL0640600,2017,955
36821,AL0640600,2016,958
36822,AL0640600,2015,959
36823,AL0640600,2014,969
36824,AL0640600,2013,974
36825,AL0640600,2012,990
36826,AL0640600,2011,987
36827,AL0640600,2010,982
36828,AL0640600,2009,1244
36829,AL0640600,2008,1239
36830,AL0650000,2017,14646
36831,AL0650000,2016,14637
36832,AL0650000,2015,14656
36833,AL0650000,2014,14733
36834,AL0650000,2013,14945
36835,AL0650000,2012,15360
36836,AL0650000,2011,15584
36837,AL0650000,2010,15509
36838,AL0650000,2009,15198
36839,AL0650000,2008,15176
36840,AL0670200,2017,4059
36841,AL0670200,2016,4072
36842,AL0670200,2015,4111
36843,AL0670200,2014,4130
36844,AL0670200,2013,4086
36845,AL0670200,2012,4163
36846,AL0670200,2011,4193
36847,AL0670200,2010,4173
36848,AL0670200,2009,4024
36849,AL0670200,2008,4054
36850,AR0470200,2017,6984
36851,AR0470200,2016,7138
36852,AR0470200,2015,7222
36853,AR0470200,2014,7332
36854,AR0470200,2013,7494
36855,AR0470200,2012,7702
36856,AR0470200,2011,7816
36857,AR0470200,2010,7757
36858,AR0470200,2009,7816
36859,AR0470200,2008,7760
36860,AR0620100,2017,14343
36861,AR0620100,2016,14544
36862,AR0620100,2015,14700
36863,AR0620100,2014,14939
36864,AR0620100,2013,15184
36865,AR0620100,2012,15295
36866,AR0620100,2011,15487
36867,AR0620100,2010,15371
36868,AR0620100,2009,13123
36869,AR0620100,2008,13391
36870,AR0630000,2017,52442
36871,AR0630000,2016,57285
36872,AR0630000,2015,56634
36873,AR0630000,2014,58691
36874,AR0630000,2013,61406
36875,AR0630000,2012,61327
36876,AR0630000,2011,60201
36877,AR0630000,2010,59749
36878,AR0630000,2009,54488
36879,AR0630000,2008,53474
36880,AR0730200,2017,2908
36881,AR0730200,2016,2910
36882,AR0730200,2015,2890
36883,AR0730200,2014,2906
36884,AR0730200,2013,2931
36885,AR0730200,2012,2950
36886,AR0730200,2011,2919
36887,AR0730200,2010,2897
36888,AR0730200,2009,3443
36889,AR0730200,2008,3389
36890,AZ0073300,2017,6979
36891,AZ0073300,2016,6835
36892,AZ0073300,2015,6760
36893,AZ0073300,2014,6657
36894,AZ0073300,2013,6583
36895,AZ0073300,2012,6538
36896,AZ0073300,2011,6453
36897,AZ0073300,2010,6363
36898,AZ0073300,2009,6707
36899,AZ0073300,2008,6716
36900,AZ0080000,2017,77893
36901,AZ0080000,2016,78990
36902,AZ0080000,2015,78546
36903,AZ0080000,2014,79686
36904,AZ0080000,2013,79400
36905,AZ0080000,2012,77270
36906,AZ0080000,2011,76295
36907,AZ0080000,2010,75230
36908,AZ0080000,2009,65280
36909,AZ0080000,2008,65891
36910,AZ0101000,2017,0
36911,AZ0101000,2016,0
36912,AZ0101000,2015,0
36913,AZ0101000,2014,0
36914,AZ0101000,2013,0
36915,AZ0101000,2012,0
36916,AZ0101000,2011,0
36917,AZ0101000,2010,0
36918,AZ0101000,2009,0
36919,AZ0101000,2008,0
36920,AZ0119700,2017,0
36921,AZ0119700,2016,0
36922,AZ0119700,2015,0
36923,AZ0119700,2014,0
36924,AZ0119700,2013,0
36925,AZ0119700,2012,0
36926,AZ0119700,2011,0
36927,AZ0119700,2010,0
36928,AZ0119700,2009,0
36929,AZ0119700,2008,0
36930,AZ0140300,2017,15082
36931,AZ0140300,2016,15196
36932,AZ0140300,2015,15061
36933,AZ0140300,2014,15145
36934,AZ0140300,2013,15014
36935,AZ0140300,2012,14687
36936,AZ0140300,2011,14489
36937,AZ0140300,2010,14287
36938,AZ0140300,2009,13041
36939,AZ0140300,2008,11837
36940,CA0010000,2017,149630
36941,CA0010000,2016,140471
36942,CA0010000,2015,148634
36943,CA0010000,2014,155979
36944,CA0010000,2013,147565
36945,CA0010000,2012,144442
36946,CA0010000,2011,142928
36947,CA0010000,2010,141266
36948,CA0010000,2009,128397
36949,CA0010000,2008,125469
36950,CA0010600,2017,161417
36951,CA0010600,2016,161122
36952,CA0010600,2015,157157
36953,CA0010600,2014,153319
36954,CA0010600,2013,150955
36955,CA0010600,2012,147424
36956,CA0010600,2011,145881
36957,CA0010600,2010,144186
36958,CA0010600,2009,142227
36959,CA0010600,2008,140984
36960,CA0070700,2017,19449
36961,CA0070700,2016,19451
36962,CA0070700,2015,19284
36963,CA0070700,2014,19034
36964,CA0070700,2013,18848
36965,CA0070700,2012,18864
36966,CA0070700,2011,18606
36967,CA0070700,2010,18390
36968,CA0070700,2009,18766
36969,CA0070700,2008,18643
36970,CA0070800,2017,71944
36971,CA0070800,2016,70663
36972,CA0070800,2015,69340
36973,CA0070800,2014,67509
36974,CA0070800,2013,66387
36975,CA0070800,2012,64890
36976,CA0070800,2011,64008
36977,CA0070800,2010,63264
36978,CA0070800,2009,64989
36979,CA0070800,2008,63227
36980,CA0101300,2017,25126
36981,CA0101300,2016,25078
36982,CA0101300,2015,24933
36983,CA0101300,2014,24771
36984,CA0101300,2013,24649
36985,CA0101300,2012,24827
36986,CA0101300,2011,24555
36987,CA0101300,2010,24270
36988,CA0101300,2009,26285
36989,CA0101300,2008,26255
36990,CA0101500,2017,24817
36991,CA0101500,2016,24641
36992,CA0101500,2015,24532
36993,CA0101500,2014,24404
36994,CA0101500,2013,23935
36995,CA0101500,2012,23753
36996,CA0101500,2011,23492
36997,CA0101500,2010,23219
36998,CA0101500,2009,23181
36999,CA0101500,2008,23221
37000,CA0101700,2017,0
37001,CA0101700,2016,0
37002,CA0101700,2015,0
37003,CA0101700,2014,0
37004,CA0101700,2013,0
37005,CA0101700,2012,0
37006,CA0101700,2011,0
37007,CA0101700,2010,0
37008,CA0101700,2009,0
37009,CA0101700,2008,0
37010,CA0190300,2017,16933
37011,CA0190300,2016,17049
37012,CA0190300,2015,16988
37013,CA0190300,2014,16788
37014,CA0190300,2013,16734
37015,CA0190300,2012,16793
37016,CA0190300,2011,16716
37017,CA0190300,2010,16522
37018,CA0190300,2009,16226
37019,CA0190300,2008,16348
37020,CA0191300,2017,36246
37021,CA0191300,2016,36553
37022,CA0191300,2015,36331
37023,CA0191300,2014,36042
37024,CA0191300,2013,35623
37025,CA0191300,2012,35469
37026,CA0191300,2011,35337
37027,CA0191300,2010,34926
37028,CA0191300,2009,35628
37029,CA0191300,2008,35121
37030,CA0191W0X,2017,56996
37031,CA0191W0X,2016,57162
37032,CA0191W0X,2015,57085
37033,CA0191W0X,2014,56665
37034,CA0191W0X,2013,56619
37035,CA0191W0X,2012,56470
37036,CA0191W0X,2011,56197
37037,CA0191W0X,2010,55544
37038,CA0191W0X,2009,57330
37039,CA0191W0X,2008,57492
37040,CA0193700,2017,40467
37041,CA0193700,2016,40928
37042,CA0193700,2015,40958
37043,CA0193700,2014,40583
37044,CA0193700,2013,40415
37045,CA0193700,2012,40479
37046,CA0193700,2011,40284
37047,CA0193700,2010,39816
37048,CA0193700,2009,40589
37049,CA0193700,2008,40907
37050,CA0240000,2017,94591
37051,CA0240000,2016,93683
37052,CA0240000,2015,94709
37053,CA0240000,2014,94337
37054,CA0240000,2013,92889
37055,CA0240000,2012,91408
37056,CA0240000,2011,90215
37057,CA0240000,2010,89167
37058,CA0240000,2009,83764
37059,CA0240000,2008,83089
37060,CA0330100,2017,31247
37061,CA0330100,2016,31191
37062,CA0330100,2015,31030
37063,CA0330100,2014,30699
37064,CA0330100,2013,30503
37065,CA0330100,2012,30541
37066,CA0330100,2011,29951
37067,CA0330100,2010,29603
37068,CA0330100,2009,29568
37069,CA0330100,2008,29816
37070,CA0330200,2017,46856
37071,CA0330200,2016,45249
37072,CA0330200,2015,43626
37073,CA0330200,2014,41323
37074,CA0330200,2013,40208
37075,CA0330200,2012,38072
37076,CA0330200,2011,37311
37077,CA0330200,2010,36877
37078,CA0330200,2009,36800
37079,CA0330200,2008,34208
37080,CA0330500,2017,45646
37081,CA0330500,2016,45402
37082,CA0330500,2015,44953
37083,CA0330500,2014,43633
37084,CA0330500,2013,43330
37085,CA0330500,2012,42034
37086,CA0330500,2011,41183
37087,CA0330500,2010,40704
37088,CA0330500,2009,41863
37089,CA0330500,2008,41382
37090,CA0331000,2017,26654
37091,CA0331000,2016,26132
37092,CA0331000,2015,26925
37093,CA0331000,2014,26933
37094,CA0331000,2013,27497
37095,CA0331000,2012,27850
37096,CA0331000,2011,27381
